id,description,hierarchy_levels,type
0415142d-6921-4f8d-832b-6271382b8193,test materials,"[['S', 'S2', 'S2.8', 'S2.8.1'], ['S', 'S2', 'S2.8', 'S2.8.8']]",preferredLabel
041977c2-0a83-4e9d-adb0-f984bcedba82,update message displays,"[['S', 'S3', 'S3.4', 'S3.4.1']]",preferredLabel
042e1e68-b190-47c0-8f0d-ff312fc25b71,operate a forecourt site,"[['S', 'S4', 'S4.0', 'S4.0.0']]",preferredLabel
042f91e3-cccc-4d51-b635-bb14ffe90cfc,unload cargo,"[['S', 'S6', 'S6.2', 'S6.2.1']]",preferredLabel
0435fe96-523f-4888-a76f-22df1e92d9c4,photogrammetry,"[['K', 'K07', 'K073', 'K0731']]",preferredLabel
04383349-705d-4da7-ae05-12b8c84d6bf1,interact with programmer on intention of consultancy work,"[['S', 'S1', 'S1.2', 'S1.2.1']]",preferredLabel
043c477b-71f6-43e9-8927-ca854fc55252,communicate house rules,"[['S', 'S1', 'S1.4', 'S1.4.1']]",preferredLabel
043f1a88-7faa-4d56-b220-5428741c6a75,control train departures,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
043f3cba-7827-4a1f-9a87-7775ca01ec9d,manipulate dental material,"[['S', 'S6', 'S6.5', 'S6.5.2']]",preferredLabel
04455dce-a796-4a1f-bd07-ad42bdbda180,forensic pathology,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
0449bf39-a288-4ecc-823a-3d194be5e932,techniques of blood-sampling,"[['K', 'K09', 'K091', 'K0913']]",preferredLabel
0450eaee-1a00-4622-8f4e-5356fce816d2,hygiene in a health care setting,"[['K', 'K10', 'K102', 'K1022']]",preferredLabel
0450f6a4-495e-4484-b11f-84e8c12ac5f9,design beer recipes,"[['S', 'S1', 'S1.11', 'S1.11.3'], ['S', 'S1', 'S1.11', 'S1.11.5']]",preferredLabel
04512804-4c83-4e1c-a963-02c58e918240,finish plastic products,"[['S', 'S8', 'S8.5', 'S8.5.8'], ['S', 'S8', 'S8.5', 'S8.5.7']]",preferredLabel
0458f6a0-cb54-4ff5-a543-b2c5354e17c0,keep up with digital transformation of industrial processes,"[['S', 'S2', 'S2.9', 'S2.9.0']]",preferredLabel
045f71e6-0699-4169-8a54-9c6b96f3174d,give advice to others,"[['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.5', 'S1.5.0']]",preferredLabel
0460013b-e73a-4200-8c11-88b3b60a222a,perform manual spiral binding,"[['S', 'S6', 'S6.8', 'S6.8.2']]",preferredLabel
04666ae0-ad33-41b2-8977-7121583799d3,place orders for orthopedic products,"[['S', 'S1', 'S1.6', 'S1.6.3'], ['S', 'S1', 'S1.6', 'S1.6.1']]",preferredLabel
047218cf-3974-4148-86f8-31464253aa08,interact verbally in Bosnian,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",preferredLabel
0476ca2b-f84e-4657-95b1-ad80bc48d002,emboss designs,"[['S', 'S8', 'S8.5', 'S8.5.0']]",preferredLabel
047ceb23-1eb3-4889-a07f-84a1e4b85bff,monitor flour unloading equipment,"[['S', 'S6', 'S6.2', 'S6.2.1'], ['S', 'S2', 'S2.8', 'S2.8.1']]",preferredLabel
047fcf0a-2936-49fb-b4eb-97cdd8d09d0b,maintain statutory books,"[['S', 'S2', 'S2.2', 'S2.2.2']]",preferredLabel
04838ae5-a737-48a0-a782-3d1b6b6cb75b,wash the laundry,"[['S', 'S6', 'S6.12', 'S6.12.0']]",preferredLabel
04880044-9668-45b8-b888-f3d9894bac9f,organise homecare for patients,"[['S', 'S3', 'S3.1', 'S3.1.3']]",preferredLabel
048affec-04db-4bd5-b7a6-c666d16c0fef,load cargo,"[['S', 'S6', 'S6.2', 'S6.2.1']]",preferredLabel
048f04c9-83b1-48cd-9ac9-16a433695a61,deliver case notes,"[['S', 'S2', 'S2.2', 'S2.2.4']]",preferredLabel
048f3205-6b1a-43e0-9f76-8c43562c6140,check quality of enamel,"[['S', 'S2', 'S2.7', 'S2.7.6'], ['T', 'T3', 'T3.1', None], ['A', 'A1', 'A1.12', 'A1.12.0']]",preferredLabel
049115cd-da38-499e-8544-4afdb6a4abee,monasticism,"[['K', 'K02', 'K022', 'K0221']]",preferredLabel
049b5d37-aab3-4b6a-a505-bf254a434b5d,understand written Latvian,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",preferredLabel
049bc175-3f03-4311-8e5d-bbac9e4c2e6c,trim excess materials,"[['S', 'S6', 'S6.7', 'S6.7.1']]",preferredLabel
049c8caf-dd12-45fc-9bfa-b64051f32a19,respond to changing situations in health care,"[['A', 'A1', 'A1.1', 'A1.1.0'], ['T', 'T3', 'T3.4', None], ['A', 'A1', 'A1.5', 'A1.5.0'], ['A', 'A1', 'A1.4', 'A1.4.0'], ['T', 'T3', 'T3.3', None]]",preferredLabel
049de1f6-34ec-46f9-a0b1-8fc6f0199413,write Finnish,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",preferredLabel
04a33cf1-06ec-4a34-8a88-a0beca3ce9e8,tend drying equipment,"[['S', 'S8', 'S8.4', 'S8.4.7']]",preferredLabel
04a97507-f019-4b5c-ae52-46224922ce25,manage freight payment methods,"[['S', 'S4', 'S4.4', 'S4.4.2']]",preferredLabel
04b90037-ae21-48dc-9448-f0b3eef05b33,keep food laboratory inventory,"[['S', 'S4', 'S4.0', 'S4.0.0'], ['S', 'S4', 'S4.3', 'S4.3.3']]",preferredLabel
04b9627c-80a2-4723-9f07-46e76e11d09a,tramway regulations,"[['K', 'K10', 'K104', 'K1041']]",preferredLabel
04ba2e0a-a939-43ab-92fe-63f50b55c798,rehabilitate worn dentition,"[['S', 'S3', 'S3.2', 'S3.2.1']]",preferredLabel
04bcb522-62a9-4fc1-8ea9-b7ccff10147e,coordinate flight schedules,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
04bd6e5b-9f81-4c3d-a81f-d7ac2c08dfd9,understand spoken Punjabi,"[['T', 'T1', 'T1.1', None], ['L', 'L1', None, None]]",preferredLabel
04cda8e8-e06b-4c91-bbb5-27414dc1cf14,embargo regulations,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
04cf164c-d07d-49cf-a1b3-84bdbd79b5cb,set up office equipment,"[['S', 'S4', 'S4.4', 'S4.4.3']]",preferredLabel
04dcfb3b-d6ac-4044-a35f-a633d3816c28,advise on bankruptcy proceedings,"[['S', 'S1', 'S1.5', 'S1.5.0'], ['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.5', 'S1.5.1']]",preferredLabel
04dd3f36-7056-4824-9eee-b0312d4a25b7,sell processed timber in a commercial environment,"[['S', 'S1', 'S1.6', 'S1.6.1']]",preferredLabel
04dfd9fb-e0cf-40f6-96c6-9d2280c4347e,provide technical documentation,"[['S', 'S4', 'S4.4', 'S4.4.3'], ['S', 'S2', 'S2.2', 'S2.2.6']]",preferredLabel
04e08696-b62e-446c-9b53-3b48f9af0904,slaughter animals,"[['S', 'S6', 'S6.9', 'S6.9.4']]",preferredLabel
04e52ec7-5107-455b-a943-8004015d5b26,develop policies for nutritional programs,"[['S', 'S4', 'S4.1', 'S4.1.3']]",preferredLabel
04e6474d-f6fd-4e60-9191-24faae8ba0bb,perform live,"[['T', 'T4', 'T4.1', None], ['S', 'S1', 'S1.4', 'S1.4.1'], ['S', 'S1', 'S1.14', 'S1.14.2']]",preferredLabel
04e6f19b-6458-432f-9790-3979831a03bc,teach nursing principles,"[['S', 'S1', 'S1.3', 'S1.3.1']]",preferredLabel
04e762ae-18a9-457f-9b2e-280cdddae1f0,take advantage of learning opportunities in veterinary science,"[['S', 'S2', 'S2.0', 'S2.0.0'], ['S', 'S2', 'S2.9', 'S2.9.0']]",preferredLabel
04e84553-2795-4098-b0ad-e7921628b32c,support harmed social service users,"[['S', 'S3', 'S3.1', 'S3.1.2']]",preferredLabel
04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS language,"[['K', 'K06', 'K061', 'K0613'], ['S', 'S5', 'S5.6', 'S5.6.1'], ['K', 'K05', 'K054', 'K0542']]",preferredLabel
04fe962b-4017-4eb7-9139-7d69b6922bc9,use an application-specific interface,"[['S', 'S5', 'S5.0', 'S5.0.0'], ['S', 'S5', 'S5.5', 'S5.5.2']]",preferredLabel
05010f6c-0b40-4525-ac4a-057d46a2b6f4,design electrical systems,"[['S', 'S1', 'S1.11', 'S1.11.2']]",preferredLabel
050dc15e-a41f-4958-bb2c-3fa46c2182be,weld in hyperbaric conditions,"[['S', 'S7', 'S7.1', 'S7.1.6']]",preferredLabel
0511c6df-d1fb-4606-9c73-4baba77eea79,weigh shipments,"[['S', 'S2', 'S2.5', 'S2.5.0'], ['S', 'S8', 'S8.6', 'S8.6.6'], ['S', 'S2', 'S2.5', 'S2.5.2'], ['S', 'S8', 'S8.1', 'S8.1.3']]",preferredLabel
0516cfc3-eec7-45c6-87d7-d0e11a3364a8,operate concrete casting machine,"[['S', 'S8', 'S8.5', 'S8.5.0']]",preferredLabel
05182ba0-1cb7-4203-93f6-c2d0e2beb3a2,promote fitness customer referral,"[['S', 'S1', 'S1.6', 'S1.6.2']]",preferredLabel
0520d8ba-3c24-4f75-a8b0-f883ddeed82d,audit contractors,"[['S', 'S2', 'S2.7', 'S2.7.3']]",preferredLabel
0524a62d-96bb-45f5-b7c6-baacbef31af9,fish grading,"[['K', 'K08', 'K083', 'K0831']]",preferredLabel
05281013-f5ae-4bf2-ad23-d5d6f7573b46,carry out inventory planning,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
052b829c-67c5-466f-9300-0e0b001a68ef,compose energy performance contracts,"[['S', 'S1', 'S1.13', 'S1.13.3'], ['S', 'S1', 'S1.1', 'S1.1.2'], ['T', 'T4', 'T4.1', None]]",preferredLabel
05338a70-1ea1-4c33-a886-1c4f0c7d7241,pass on trade techniques,"[['S', 'S1', 'S1.3', 'S1.3.3']]",preferredLabel
0539bd09-531a-4857-b739-cfd0316e4c65,treat animals ethically,"[['S', 'S3', 'S3.3', 'S3.3.3']]",preferredLabel
054f26ab-cfdc-4077-883c-1c4c9e9b310a,define firewall rules,"[['S', 'S5', 'S5.2', 'S5.2.2']]",preferredLabel
0550431f-9c8b-4204-9c45-59bc5feacf06,continuous improvement philosophies,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
05515233-5b76-481e-af0c-369142c2f86b,otorhinolaryngologic conditions,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
0551beb0-2e59-4e43-8883-d4a06400940f,prepare livestock for artificial insemination,"[['S', 'S6', 'S6.9', 'S6.9.7']]",preferredLabel
0557b66b-3ac5-4a03-a6e4-035aab5777ce,operate production drilling machine,"[['S', 'S6', 'S6.7', 'S6.7.1'], ['S', 'S8', 'S8.4', 'S8.4.1']]",preferredLabel
05580192-9610-4bbf-9dd7-f09fe4cae28a,carry out quality control in microbiology laboratories,"[['S', 'S8', 'S8.6', 'S8.6.3']]",preferredLabel
055ff233-6569-43db-9f95-a4b03dca97da,operate warehouse record systems,"[['S', 'S6', 'S6.2', 'S6.2.1'], ['S', 'S2', 'S2.2', 'S2.2.5']]",preferredLabel
0562cd60-cd92-47c3-bc63-30a55c5ca4fe,examine geochemical samples,"[['S', 'S2', 'S2.8', 'S2.8.8']]",preferredLabel
0568517d-3d5f-470f-ac29-0b6509dd85b8,perform upholstery restoration of classic cars,"[['S', 'S6', 'S6.5', 'S6.5.5']]",preferredLabel
056f3e1e-ba27-4498-9fd1-c22ae04dbf3a,supervise medical office support workers,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",preferredLabel
0571fb74-b254-4ef7-8dd7-7e1e7893d783,follow detailed procedures for relocating specific goods,"[['S', 'S1', 'S1.8', 'S1.8.5'], ['A', 'A1', 'A1.2', 'A1.2.0'], ['T', 'T3', 'T3.1', None]]",preferredLabel
05722a60-14ab-44e1-960e-35efb2695efd,cut tobacco leaves,"[['S', 'S6', 'S6.7', 'S6.7.1']]",preferredLabel
0590ae63-2218-4ef9-9753-4393487772b3,materials in porcelain manufacturing,"[['K', 'K07', 'K072', 'K0722']]",preferredLabel
059a7a6e-e65e-4127-a421-76817554f97c,remove road surface,"[['S', 'S6', 'S6.7', 'S6.7.5']]",preferredLabel
059b2748-e1df-43d2-8a08-0331fb8d0ddf,types of cargo,"[['K', 'K10', 'K101', 'K1015']]",preferredLabel
059d0c45-3ad3-440e-a20d-63ecbece9336,knitting machine technology,"[['K', 'K07', 'K072', 'K0723']]",preferredLabel
05a5f39f-e6c3-47b9-9824-f5d15e0bc885,carry out shellfish depuration procedures,"[['S', 'S6', 'S6.9', 'S6.9.2']]",preferredLabel
05a7f9e0-1ebd-4853-890b-c78f37096d51,provide humanitarian aid,"[['S', 'S3', 'S3.4', 'S3.4.4']]",preferredLabel
05ab4b2c-7389-4495-9355-ba0a69effe4f,provide pre-treatment information,"[['S', 'S3', 'S3.4', 'S3.4.1'], ['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.5', 'S1.5.0']]",preferredLabel
05b70efb-6b80-4f04-9a25-67cd317daf37,CryEngine,"[['K', 'K02', 'K021', 'K0211']]",preferredLabel
05bc7677-5a64-4e0c-ade3-0140348d4125,organise rehearsals,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
05bd9f18-370a-4a88-98c7-473cffb7b2ca,produce materials for decision making,"[['S', 'S2', 'S2.2', 'S2.2.1']]",preferredLabel
05befef9-cb0b-410c-b5fc-f8a3c3598fca,manage hospital-acquired infections,"[['S', 'S3', 'S3.2', 'S3.2.1']]",preferredLabel
05c00631-b864-4842-b47e-06710c197c7a,coordinate manufacturing production activities,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
05c1cd3e-ab52-4017-af59-7ce74cd23e82,inspect airfield facilities,"[['S', 'S2', 'S2.8', 'S2.8.4']]",preferredLabel
05caf274-8edf-42d9-8de3-c350f6e3c703,extrusion processes,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
05cd9341-0d92-4bcc-983c-bf47132ac3f8,supervise employees in food production plants,"[['S', 'S4', 'S4.8', 'S4.8.1']]",preferredLabel
05cddb12-85c8-4efc-a149-fb642e90a00e,fabricate V-belts,"[['S', 'S6', 'S6.5', 'S6.5.0']]",preferredLabel
05d00893-d283-44e2-805d-de855ea2c605,repair insulating tube winding machinery,"[['S', 'S8', 'S8.7', 'S8.7.1'], ['S', 'S8', 'S8.7', 'S8.7.2']]",preferredLabel
05d03474-398c-4a06-9de2-242a25cdb800,check carriages,"[['S', 'S6', 'S6.11', 'S6.11.1']]",preferredLabel
05d529f7-a76a-4d45-b681-5e03eb505845,operate patients with thoracic diseases,"[['S', 'S3', 'S3.2', 'S3.2.2']]",preferredLabel
05dbdec3-c9d0-4f15-91ad-0700475a0f75,assess environmental influences on bovine feet,"[['S', 'S1', 'S1.5', 'S1.5.5'], ['S', 'S3', 'S3.3', 'S3.3.2']]",preferredLabel
05e26dee-199c-44b8-88f0-b05a08068179,install facade cladding,"[['S', 'S7', 'S7.3', 'S7.3.4']]",preferredLabel
05e432cf-ac9d-4596-8b1b-2cea064e801e,typology of meat parts,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
05e5e14f-ffa6-4106-b311-c6335ccc2bd2,solar energy,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
05e975d0-bbdb-4822-8da9-3153bfcfb52b,eating disorders,"[['K', 'K03', 'K031', 'K0313']]",preferredLabel
05f05855-acac-4366-a6ee-42f0bebe3780,operate crosscut saw,"[['S', 'S6', 'S6.7', 'S6.7.1'], ['S', 'S8', 'S8.4', 'S8.4.6']]",preferredLabel
05fac72a-7c56-4819-974e-9e4159703731,put adhesive on plies,"[['S', 'S7', 'S7.3', 'S7.3.2']]",preferredLabel
05fc6f8d-639c-4329-a6de-dfdd800ed091,customer insight,"[['K', 'K04', 'K041', 'K0414']]",preferredLabel
05fd5f15-5bde-472d-9e1c-5aaa4f59c2a8,crimping,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
05fe02a3-5d4c-4bf0-97ed-f57ae00e8aa7,handle bulk transfer of raw material,"[['S', 'S8', 'S8.4', 'S8.4.0'], ['S', 'S8', 'S8.1', 'S8.1.3']]",preferredLabel
060850d5-3dab-476a-beea-4a01408c1bad,critique the dive with the dive team,"[['S', 'S1', 'S1.8', 'S1.8.5'], ['S', 'S3', 'S3.3', 'S3.3.5'], ['S', 'S1', 'S1.8', 'S1.8.3'], ['S', 'S1', 'S1.14', 'S1.14.1']]",preferredLabel
0612b3e9-5515-4233-af5e-07191b03c4ba,monitor crops,"[['S', 'S6', 'S6.4', 'S6.4.1']]",preferredLabel
061f1c12-9811-46f7-ab3e-1d28367d6c73,use CAD for soles,"[['S', 'S5', 'S5.6', 'S5.6.3']]",preferredLabel
0620ecd1-e4b1-4dfa-972b-38a93e5ebd9d,create 3D environments,"[['S', 'S1', 'S1.11', 'S1.11.5'], ['S', 'S1', 'S1.12', 'S1.12.1']]",preferredLabel
062320e5-79d1-45e8-8b7e-5deeb53279a2,perform online data analysis,"[['S', 'S5', 'S5.5', 'S5.5.2'], ['S', 'S2', 'S2.7', 'S2.7.0']]",preferredLabel
0623ef90-52f6-496f-a4ca-55925baf00ae,create floor plan template,"[['S', 'S6', 'S6.6', 'S6.6.2']]",preferredLabel
0625e737-2b29-4835-ac28-aeec4a8dc0f2,test paper production samples,"[['S', 'S6', 'S6.3', 'S6.3.6'], ['S', 'S2', 'S2.8', 'S2.8.8']]",preferredLabel
062ec888-7fd2-4b1e-860e-4cdcc9503ab3,manage land resources permits,"[['S', 'S2', 'S2.2', 'S2.2.3']]",preferredLabel
06358891-8424-43c5-891e-d40f226bef40,manage IT security compliances,"[['S', 'S5', 'S5.5', 'S5.5.2']]",preferredLabel
0637466c-4f91-4faa-99f6-1594d9d72d32,negotiate with suppliers for visual material,"[['S', 'S1', 'S1.1', 'S1.1.1'], ['S', 'S1', 'S1.1', 'S1.1.2'], ['T', 'T4', 'T4.1', None]]",preferredLabel
06390194-dc45-4d6f-a385-36a58d281ac4,manage process of flexographic print,"[['S', 'S8', 'S8.5', 'S8.5.6'], ['S', 'S2', 'S2.4', 'S2.4.2']]",preferredLabel
064018ab-0192-441b-92a5-43c2328e9be2,electrical mine machinery manuals,"[['K', 'K07', 'K072', 'K0724']]",preferredLabel
064493f5-894a-4346-a2dd-833da0fbe43f,footwear finishing techniques,"[['K', 'K07', 'K072', 'K0723']]",preferredLabel
064565c0-4a4c-4a1f-b014-09227ffd5a9f,load animals for transportation,"[['S', 'S6', 'S6.9', 'S6.9.3']]",preferredLabel
0646be77-a425-40da-8577-f77d1198c67f,perform venepuncture procedures,"[['S', 'S3', 'S3.2', 'S3.2.2']]",preferredLabel
0653e88f-bbc4-44b2-9377-f3d642b1d843,load film,"[['S', 'S6', 'S6.2', 'S6.2.1']]",preferredLabel
0654d206-36a6-4d37-bb98-eb8bd33af3c5,handle refrigerant transfer pumps,"[['S', 'S8', 'S8.4', 'S8.4.3']]",preferredLabel
065906a9-61b6-4261-b89c-a5bf5698c344,collect dead fish,"[['S', 'S6', 'S6.9', 'S6.9.2']]",preferredLabel
065ec709-e0f4-407f-91fe-9feab66942be,design sprinkler systems,"[['S', 'S1', 'S1.11', 'S1.11.5']]",preferredLabel
06670261-ea6b-4b52-a915-c7d4ff837f74,identify statistical patterns,"[['S', 'S2', 'S2.7', 'S2.7.2'], ['S', 'S5', 'S5.5', 'S5.5.2']]",preferredLabel
066ea964-3f3b-42f2-b6a6-38d0726dbcc1,surgical instruments,"[['K', 'K09', 'K091', 'K0912']]",preferredLabel
06735a47-61df-4fcb-b23c-d26d70fd3cba,measure sugar refinement,"[['S', 'S8', 'S8.5', 'S8.5.4'], ['S', 'S2', 'S2.5', 'S2.5.1'], ['S', 'S2', 'S2.5', 'S2.5.0']]",preferredLabel
0675eb6d-7918-4248-917b-dbce45b06901,carry out products preparation,"[['S', 'S6', 'S6.5', 'S6.5.0']]",preferredLabel
06771445-aafc-4422-966c-87c861ad3fd3,teach archaeology,"[['S', 'S1', 'S1.3', 'S1.3.1']]",preferredLabel
06792b9d-b287-46ad-aa0e-1ae7efe13293,operate oil pumping systems,"[['S', 'S8', 'S8.4', 'S8.4.3']]",preferredLabel
067a0c6d-4d8b-4e62-bce1-fc27c26f08c6,operate middlings purifier,"[['S', 'S8', 'S8.5', 'S8.5.4']]",preferredLabel
068271d5-c50f-4d5c-bf33-db3727bf69e2,understand the animal's situation,"[['S', 'S2', 'S2.7', 'S2.7.0'], ['S', 'S6', 'S6.9', 'S6.9.1']]",preferredLabel
069dd599-cc57-451f-b7c4-b93d01faa2e8,molecular and cellular immunology,"[['K', 'K05', 'K051', 'K0511'], ['K', 'K09', 'K091', 'K0912']]",preferredLabel
06aac0bf-3bfd-42b3-a334-39c4f4055da0,monitor curriculum implementation,"[['S', 'S2', 'S2.8', 'S2.8.2']]",preferredLabel
06b1f593-ac31-42ba-a2cd-5d86c755b416,harvest grapes,"[['S', 'S6', 'S6.4', 'S6.4.3']]",preferredLabel
06b61b85-5838-4b6a-9ee2-abc6568e1b38,identify the dietetic professional quality of care,"[['S', 'S3', 'S3.3', 'S3.3.4']]",preferredLabel
06b6ab55-11b4-495e-9061-88684c8825bb,monitor tank thermometer,"[['S', 'S2', 'S2.8', 'S2.8.1']]",preferredLabel
06bd47bc-d9f3-4517-8e34-c55c2e81f8c2,workplace sanitation,"[['K', 'K10', 'K102', 'K1021']]",preferredLabel
06bf61f2-9df5-489d-8268-49fd8e3c34d3,operate centrifuges,"[['S', 'S8', 'S8.5', 'S8.5.5'], ['S', 'S8', 'S8.4', 'S8.4.0']]",preferredLabel
06bf62ec-3316-49b7-989f-a47fe61f8987,organise harvests,"[['S', 'S4', 'S4.2', 'S4.2.2']]",preferredLabel
06c02117-18f2-4a39-bb0b-451f27435660,transfer kiln-baked products,"[['S', 'S6', 'S6.2', 'S6.2.1']]",preferredLabel
06c4a403-2614-40c6-a7ea-4a1fc267f053,remove snow from airport operational areas,"[['S', 'S3', 'S3.3', 'S3.3.3'], ['S', 'S6', 'S6.11', 'S6.11.3']]",preferredLabel
06cc28fb-c494-427d-89a7-2dbf9a4245b1,deal with unforeseen incidents in hospitality,"[['S', 'S1', 'S1.9', 'S1.9.1'], ['A', 'A1', 'A1.1', 'A1.1.0'], ['T', 'T3', 'T3.4', None]]",preferredLabel
06cf28f4-608d-4fb9-94c5-c0698d70ea71,maintain cutting equipment,"[['S', 'S8', 'S8.0', 'S8.0.0'], ['S', 'S8', 'S8.7', 'S8.7.2']]",preferredLabel
06d63a6c-3786-48ae-98f6-71acbe49958c,wet tumbling,"[['K', 'K07', 'K071', 'K0715']]",preferredLabel
06ddc929-2f34-46e0-92ef-784fd1c48783,calculate optimal time for insemination,"[['T', 'T1', 'T1.2', None], ['S', 'S2', 'S2.6', 'S2.6.1']]",preferredLabel
06e347f2-2504-4ee8-b7f7-8d9542f56207,translate keywords into full texts,"[['S', 'S2', 'S2.4', 'S2.4.2']]",preferredLabel
06ec0ecb-87fc-47a4-8348-81df2470ff3d,lead the dental team,"[['S', 'S4', 'S4.5', 'S4.5.0'], ['S', 'S4', 'S4.8', 'S4.8.1'], ['T', 'T4', 'T4.4', None]]",preferredLabel
06f08810-2cf0-49c7-b1d0-ec981bd074dc,sterilise working environment,"[['S', 'S6', 'S6.11', 'S6.11.1']]",preferredLabel
06f33d6a-f7a7-4a2b-baa5-8c3c53bd1a9c,keywords in digital content,"[['K', 'K06', 'K061', 'K0611']]",preferredLabel
06f3473a-0057-4992-b6f2-3bf606462ed0,apply related sciences to music therapy,"[['S', 'S3', 'S3.2', 'S3.2.4']]",preferredLabel
06f46a6e-62d3-4ca0-bedb-cb4c021c14ee,legal studies,"[['K', 'K04', 'K042', 'K0421']]",preferredLabel
06fa9997-1720-45e8-a0cf-ee3060049f8b,alter management,"[['S', 'S4', 'S4.0', 'S4.0.0']]",preferredLabel
07022138-d9c9-48cb-81da-6a18cba5c3be,theoretical lexicography,"[['K', 'K02', 'K023', 'K0232']]",preferredLabel
07090471-265a-48ec-b744-72b357e801ed,manage children's problems,"[['S', 'S3', 'S3.6', 'S3.6.3'], ['S', 'S4', 'S4.1', 'S4.1.0'], ['T', 'T2', 'T2.3', None]]",preferredLabel
070b9cfc-5052-4567-ab82-cb931eaed700,operate grease gun,"[['S', 'S6', 'S6.7', 'S6.7.0']]",preferredLabel
07197605-141a-4c85-8995-00614de16c87,demonstrate proficiency in packaging standards,"[['S', 'S6', 'S6.1', 'S6.1.3']]",preferredLabel
0719ac4d-9d0f-44ae-9067-5c29c2c343ef,advise on consumer rights,"[['S', 'S1', 'S1.5', 'S1.5.0'], ['T', 'T4', 'T4.2', None], ['S', 'S1', 'S1.5', 'S1.5.1']]",preferredLabel
071a4197-06b3-4226-b9a1-efd15913280a,model medical devices,"[['S', 'S5', 'S5.6', 'S5.6.3']]",preferredLabel
071c361c-9366-455b-9bcf-4bd1415e037d,mark film reels,"[['S', 'S6', 'S6.1', 'S6.1.2']]",preferredLabel
071c7f1d-f659-4b96-a222-b21012297f3b,energy market,"[['K', 'K07', 'K071', 'K0713']]",preferredLabel
071de01d-c665-4984-9272-63e02b65b471,engineer seismic equipment,"[['S', 'S1', 'S1.11', 'S1.11.5']]",preferredLabel
071f0eca-4189-433f-9d6c-edde50593300,stack timber,"[['S', 'S6', 'S6.2', 'S6.2.3']]",preferredLabel
072a702d-70c3-4959-91c7-85e69d143894,manage a healthcare unit budget,"[['S', 'S4', 'S4.3', 'S4.3.1']]",preferredLabel
072f35a1-98e7-4a6c-9a19-474ace5644da,cultivate crops for biomass,"[['S', 'S6', 'S6.4', 'S6.4.1']]",preferredLabel
0737ad0a-75ac-4696-988b-565820577ac0,use experience map,"[['S', 'S5', 'S5.5', 'S5.5.2']]",preferredLabel
073a58a6-08b5-4727-abd0-890ce615af77,protection from natural elements,"[['K', 'K05', 'K052', 'K0522']]",preferredLabel
07469451-ae47-49af-98ea-99f8ef9d283c,general principles of food law,"[['K', 'K07', 'K072', 'K0721']]",preferredLabel
074dd1d8-2ae6-494b-9ca9-43772643174b,manage technical aspects of vineyard production,"[['S', 'S4', 'S4.2', 'S4.2.1']]",preferredLabel
07547bd9-fede-40e4-96c4-71a264c9362c,use a water-fed pole system,"[['S', 'S6', 'S6.11', 'S6.11.2']]",preferredLabel
075b906f-d6e1-4343-b88b-140695c8e248,manage sport facility finances,"[['S', 'S4', 'S4.3', 'S4.3.1']]",preferredLabel
075c68d7-efe4-4466-be4a-9acc726504df,mergers and acquisitions,"[['K', 'K04', 'K041', 'K0413']]",preferredLabel
0761f325-13e7-49f4-a41a-ec64ba4e7b9d,manage government-funded programmes,"[['S', 'S4', 'S4.2', 'S4.2.1']]",preferredLabel
07627684-2705-422f-9b31-346171eac852,horse racing regulation,"[['K', 'K10', 'K103', 'K1032']]",preferredLabel
0764b28d-04ee-4e80-bf58-b737f02a63e0,captioning software,"[['K', 'K06', 'K061', 'K0613']]",preferredLabel
076a82f9-6353-4f31-b529-d5bf9df7912a,place orders for clothing merchandise,"[['S', 'S1', 'S1.6', 'S1.6.3']]",preferredLabel
0777f400-9a31-41f4-a793-a96f13ed98e4,operate tissue sheet binder,"[['S', 'S8', 'S8.5', 'S8.5.0']]",preferredLabel
077fb5d5-a9a2-4e27-b1b0-fe3149ba3da0,provide medicines information,"[['S', 'S3', 'S3.4', 'S3.4.1']]",preferredLabel
078098e1-01f7-4654-9ddd-016f4063b54d,cooperate with education professionals,"[['S', 'S1', 'S1.2', 'S1.2.3']]",preferredLabel
